"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"2370","LAST CALL: There are only a few hours left to enroll for coverage that starts January 1st. http://t.co/h621ydbl5q #GetCovered",FALSE,765,NA,2014-12-16 01:00:45,FALSE,NA,"544658354803863552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",491,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2371","Today is your last chance to enroll for health coverage that starts New Year's Day: http://t.co/ub7eg9YXPk",FALSE,775,NA,2014-12-15 22:59:39,FALSE,NA,"544627877421916160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",403,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2372","Get covered today: Sign up right now to get health coverage that begins January 1st. http://t.co/PTsdtrU0jU",FALSE,678,NA,2014-12-15 21:35:45,FALSE,NA,"544606764943933440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",320,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2373","""When the world calls on America, we call on you—our men and women in uniform."" —President Obama #JoiningForces",FALSE,1169,NA,2014-12-15 20:19:35,FALSE,NA,"544587596660084736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",594,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2374","""We're free and safe and secure over here because you're willing to serve over there."" —President Obama #JoiningForces",FALSE,1056,NA,2014-12-15 20:08:23,FALSE,NA,"544584777903263745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",514,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2375","""We can never thank you enough."" —President Obama addressing the troops #JoiningForces",FALSE,983,NA,2014-12-15 20:02:54,FALSE,NA,"544583398904197121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",445,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2376","""When it comes to our troops ... We stand united."" —President Obama #JoiningForces",FALSE,885,NA,2014-12-15 20:00:59,FALSE,NA,"544582914357202944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",406,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2377","LIVE: President Obama is in New Jersey thanking the troops for all they do for our country. Tune in: http://t.co/fIXYoTgtB2",FALSE,673,NA,2014-12-15 19:49:36,FALSE,NA,"544580050012491776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",293,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2378","President Obama is speaking to American troops at 2:45 p.m. ET to express his gratitude for their service: http://t.co/79jE6etBTj",FALSE,719,NA,2014-12-15 18:48:54,FALSE,NA,"544564774608973825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",341,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2379","DEADLINE: Sign up today for health insurance that starts on January 1st. http://t.co/8o14g0EACw http://t.co/6ZwusSVbPe",FALSE,836,NA,2014-12-15 17:09:24,FALSE,NA,"544539734869962753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",575,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2380","You don't have much time left to start 2015 with health insurance. Sign up here: http://t.co/Npmwx8ZfwN #GetCovered",FALSE,719,NA,2014-12-15 15:52:56,FALSE,NA,"544520490614661120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",336,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2381","Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it. http://t.co/JyK9eKqRyP http://t.co/5MmJojpa4C",FALSE,1055,NA,2014-12-14 22:35:38,FALSE,NA,"544259448219648001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",793,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2382","Get covered today, and you'll have health insurance on day one of 2015: http://t.co/uDxnuG0fjr",FALSE,886,NA,2014-12-14 18:36:34,FALSE,NA,"544199284514881536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",421,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2383","Tomorrow is the deadline to enroll for health coverage that starts January 1st. Sign up right now: http://t.co/jNJRJyhBnw #GetCovered",FALSE,896,NA,2014-12-14 16:20:37,FALSE,NA,"544165070427947008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",650,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2384","You don't have much time left to get health insurance by January 1st. #GetCovered now: http://t.co/FOYrniPjSw http://t.co/g1WiBqQ80N",FALSE,2252,NA,2014-12-14 15:11:16,FALSE,NA,"544147617782185985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",950,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2385","Start 2015 with health insurance: http://t.co/wMa9lnXr19 #GetCovered http://t.co/3YnxhWKZAF",FALSE,1084,NA,2014-12-13 20:20:35,FALSE,NA,"543863073753563137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",548,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2386","""No one sacrifices more to preserve our blessings than our extraordinary men and women in uniform."" —President Obama http://t.co/yGCm4W9r2T",FALSE,1525,NA,2014-12-13 19:12:06,FALSE,NA,"543845839626862594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",839,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2387","There are only #2DaysLeft to get health coverage on January 1st. Don't wait any longer: #GetCovered. http://t.co/6czkDrdAjr",FALSE,843,NA,2014-12-13 17:16:41,FALSE,NA,"543816790208684032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",478,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2388","Watch: In the weekly address, President Obama thanks American men and women in uniform. http://t.co/pfWCbZlOwM",FALSE,884,NA,2014-12-13 15:16:41,FALSE,NA,"543786593132486657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",398,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2389","If you're thinking about having a #Healthy2015, make sure you #GetCovered: http://t.co/cdr70dt1jB",FALSE,1018,NA,2014-12-12 22:46:36,FALSE,NA,"543537430196789248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",519,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2390","Focus on what matters this holiday season. Make sure your loved ones #GetCovered: http://t.co/RlVcIfVhqk #Healthy2015",FALSE,921,NA,2014-12-12 18:23:13,FALSE,NA,"543471149384876032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",409,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2391","Exercise and health insurance: Two ways to have a #Healthy2015. http://t.co/0TWCz2tIhm http://t.co/6nibxbWHJN",FALSE,925,NA,2014-12-12 16:57:48,FALSE,NA,"543449650661826561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",511,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2392","A big part of a #Healthy2015 is making sure you have health insurance: http://t.co/fX4xF3UbS9",FALSE,782,NA,2014-12-12 15:56:37,FALSE,NA,"543434253266997249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",357,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2393","President Obama's #ImmigrationAction could have a big impact on reducing the deficit. http://t.co/ZomXZUifHo",FALSE,1140,NA,2014-12-11 19:46:22,FALSE,NA,"543129685954027520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",718,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2394","During this season of giving, save a donation to support grassroots organizing: http://t.co/XjoPMcqrAk",FALSE,741,NA,2014-12-11 17:33:36,FALSE,NA,"543096271733407744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",321,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2395","Sign up now to be covered in the new year: http://t.co/G0hYFVnHeu #BuyNowSaveLater http://t.co/vf8b20UmcC",FALSE,646,NA,2014-12-11 16:00:28,FALSE,NA,"543072835023818752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",309,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2396","Celebrate the holiday season with the ones you love—and make sure they #GetCovered: http://t.co/V9Pbj7zBTC",FALSE,917,NA,2014-12-10 18:59:23,FALSE,NA,"542755471753375744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",400,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2397","""This is an issue that's bigger than politics."" —President Obama on early childhood education #InvestInUs",FALSE,1356,NA,2014-12-10 17:12:45,FALSE,NA,"542728638903226368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",805,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2398","""Early education is one of the best investments we can make."" —President Obama #InvestInUs",FALSE,2496,NA,2014-12-10 17:07:23,FALSE,NA,"542727287536226304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1877,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2399","LIVE: President Obama is speaking at the White House Summit on Early Education. Watch here: http://t.co/Ozsp3h1HY3 #InvestInUs",FALSE,656,NA,2014-12-10 16:59:06,FALSE,NA,"542725202061172736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",328,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2400","Already covered? Make sure to check out your options: http://t.co/6dHBdxY6jg #StayCovered http://t.co/h2pTdnuvd8",FALSE,689,NA,2014-12-10 15:59:38,FALSE,NA,"542710237937938432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",316,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2401","President Obama's #ImmigrationAction could give our economy a big boost: http://t.co/W5qmEptbCh http://t.co/rSaxD8OTAX",FALSE,470,NA,2014-12-09 23:49:19,FALSE,NA,"542466050269257729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",443,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2402","Immigration reform makes both moral and economic sense. Read more from @PennyPritzker: http://t.co/vJiB7KVZyz",FALSE,1583,NA,2014-12-09 21:56:34,FALSE,NA,"542437674259185664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",883,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2403","""This is what makes America exceptional. We welcome strivers, and we welcome dreamers from all across the world.” —President Obama",FALSE,2014,NA,2014-12-09 20:49:27,FALSE,NA,"542420786338742273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1317,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2404","“Immigrants have been a net plus to our economy and a net plus to our society.” —President Obama #ImmigrationAction",FALSE,1613,NA,2014-12-09 20:45:52,FALSE,NA,"542419882935988224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1070,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2405","“We just need Congress to work with us to create a common-sense law to fix this immigration system.” —President Obama #ImmigrationAction",FALSE,1134,NA,2014-12-09 20:42:22,FALSE,NA,"542419003310743552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",694,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2406","""We're going to bring more undocumented immigrants out of the shadows so they can play by the rules."" —President Obama #ImmigrationAction",FALSE,1150,NA,2014-12-09 20:40:00,FALSE,NA,"542418407035912193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",568,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2407","""The best way to solve this system is by working together."" —President Obama #ImmigrationAction",FALSE,1155,NA,2014-12-09 20:37:31,FALSE,NA,"542417782889910273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",638,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2408","""Nashville has one of the fastest growing immigrant populations in the country ... They are us."" —President Obama #ImmigrationAction",FALSE,879,NA,2014-12-09 20:35:10,FALSE,NA,"542417188573835264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",477,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2409","LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP",FALSE,607,NA,2014-12-09 20:26:56,FALSE,NA,"542415120177963010",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",280,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2410","The President will speak in Nashville at 3:25 p.m. ET about how to fix our broken immigration system. Tune in: http://t.co/RKar5WPgVY",FALSE,629,NA,2014-12-09 20:09:53,FALSE,NA,"542410828121513986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",338,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2411","Watch: Last night, President Obama sat in for @StephenAtHome during ""The Word"". http://t.co/nBFnwH13kD",FALSE,1095,NA,2014-12-09 15:25:44,FALSE,NA,"542339320321826816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",671,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2412","President Obama sits down with @BET tonight at 6 p.m. ET. Watch a preview here: http://t.co/YFpIiUgHkz",FALSE,909,NA,2014-12-08 22:40:48,FALSE,NA,"542086421176000512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",546,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2413","In Arizona, a group of @OFA fellows have become difference-makers. Read more: http://t.co/hSd0RzLRte",FALSE,584,NA,2014-12-08 20:41:35,FALSE,NA,"542056415775309824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",234,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2414","Side with cleaner air, not big polluters: http://t.co/iW8iKZgKSs",FALSE,894,NA,2014-12-08 19:19:38,FALSE,NA,"542035794395815936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",431,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2415","You have the power to make history. Apply to become an @OFA spring fellow—the deadline is today: http://t.co/baoNHrIwKF",FALSE,750,NA,2014-12-08 17:22:05,FALSE,NA,"542006211529277440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",382,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2416","Holidays can be hectic. Take this off your mind: http://t.co/AyFOWcnlwZ #GetCovered",FALSE,714,NA,2014-12-08 16:02:21,FALSE,NA,"541986145811197952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",282,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2417","Stand up for clean air: http://t.co/hLWalMAwKr #ActOnClimate",FALSE,1467,NA,2014-12-07 00:59:33,FALSE,NA,"541396559171432449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",768,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
